Date,Open,High,Low,Adj Close,Volume,year,month,day,weekday,month_sin,month_cos,weekday_sin,weekday_cos,value_lag_1,value_lag_3,value_roll_mean_3,value_lag_7,value_roll_mean_7,value_lag_14,value_roll_mean_14,ChangePredict,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2022-05-23 04:00:00+00:00,4.509429943932655,4.513602992462601,4.460953331702491,4.503469651432478,16.23501618143069,2022,5,23,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,89.73999786376953,84.69000244140625,88.18333435058592,84.97000122070312,94.14142826625279,103.52999877929688,103.98642785208567,-0.40999603271484375,42.51687051853356,-5.268354838126584,0.18867889941577864,-5.457033737542362
2022-05-24 04:00:00+00:00,4.559754296909197,4.585885387242047,4.481079821486744,4.5574494113656305,17.126597255651994,2022,5,24,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,89.33000183105469,90.94000244140624,88.85666910807288,94.83999633789062,92.12142726353237,108.9800033569336,103.56428527832033,5.0099945068359375,47.60301608172441,-4.6452255799981685,0.649446526035355,-5.294672106033524
2022-05-25 04:00:00+00:00,4.555349484588836,4.6564904689946,4.553876891600541,4.638024487421556,16.446823764829976,2022,5,25,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,94.33999633789062,89.73999786376953,88.45666758219397,88.91999816894531,90.41857038225446,100.83999633789062,102.88785661969868,8.0,54.522620038677765,-3.4659052144559865,1.4630135132620294,-4.928918727718016
2022-05-26 04:00:00+00:00,4.633709018169665,4.692906283519671,4.632493448972452,4.68213122712422,16.179529451183935,2022,5,26,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,102.33999633789062,89.33000183105469,90.00333404541011,90.94000244140624,89.64142826625279,96.37999725341795,102.2192851475307,4.660003662109375,58.001871674754376,-2.1307005879004635,2.2385745118540425,-4.369275099754506
2022-05-27 04:00:00+00:00,4.6913478822291435,4.720639416761503,4.668614387186182,4.7133068281588635,15.775196948771221,2022,5,27,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,107.0,94.33999633789062,91.13666534423827,84.69000244140625,88.54857199532645,92.33999633789062,100.8735705784389,3.4199981689453267,60.39655280811923,-0.7874982420747187,2.8654214861438296,-3.6529197282185484
2022-05-31 04:00:00+00:00,4.733035551615066,4.735057470942844,4.668895894048733,4.686289209133116,15.59556866584635,2022,5,31,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,110.41999816894533,102.33999633789062,95.33666483561196,90.94000244140624,88.58571515764508,90.68000030517578,99.94357081821987,-2.970001220703125,57.338937559174646,0.036919432827545506,2.9518713288368756,-2.91495189600933
2022-06-01 04:00:00+00:00,4.690980833998785,4.717516240364705,4.66268407490155,4.688131720746423,15.363243477691421,2022,6,1,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,107.4499969482422,107.0,101.2266642252604,89.73999786376953,89.2914287022182,84.80000305175781,98.78999982561383,0.20000457763670454,57.49499294723683,0.698364763427648,2.8906533275495825,-2.1922885641219345
2022-06-02 04:00:00+00:00,4.686104806298586,4.745627554594493,4.682408955029225,4.72950944137907,15.422124687272847,2022,6,2,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,107.6500015258789,110.41999816894533,106.58666483561196,89.33000183105469,89.91428593226841,84.97000122070312,97.70428575788226,4.589996337890611,61.01915177254105,1.5747861432631396,3.0136597659080593,-1.43887362264492
2022-06-03 04:00:00+00:00,4.706462470563307,4.725616366118548,4.684905182185687,4.704291260273262,15.171887059889388,2022,6,3,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,112.23999786376952,107.4499969482422,108.28999837239583,94.33999633789062,89.84285736083984,94.83999633789062,97.16142817905971,-2.8199996948241903,57.84586649527068,2.018537549036992,2.76592893734553,-0.7473913883085376
2022-06-06 04:00:00+00:00,4.7303039329016965,4.7354086950609675,4.69601588879484,4.718588172095432,14.868951476721435,2022,6,6,0,1.2246467991473532e-16,-1.0,0.0,1.0,109.41999816894533,107.6500015258789,108.5066655476888,102.33999633789062,91.75999995640346,88.91999816894531,96.48714229038784,1.5900039672851562,59.136239044830724,2.470040675748251,2.573945651245431,-0.10390497549717981
2022-06-07 04:00:00+00:00,4.7140245909001735,4.7563450111616214,4.700934835703118,4.75393496714296,15.189707286928837,2022,6,7,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,111.01000213623048,112.23999786376952,109.11333211263019,107.0,94.05428532191685,90.94000244140624,96.00999941144671,4.029998779296861,62.28728098964327,3.117115214104146,2.5768161516810606,0.5402990624230855
2022-06-08 04:00:00+00:00,4.757032548406262,4.76983682048547,4.737601005247324,4.757547858547671,15.091962429927586,2022,6,8,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,115.04000091552734,109.41999816894533,109.7699991861979,110.41999816894533,97.72999899727958,84.69000244140625,94.73357118879044,0.4199981689453125,62.61086601917615,3.6220638919443786,2.4654118636170343,1.1566520283273443
2022-06-09 04:00:00+00:00,4.728891096798168,4.76362585605273,4.712588549864133,4.71312734119048,15.274730281516302,2022,6,9,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,115.45999908447266,111.01000213623048,110.88999938964842,107.4499969482422,100.08856964111328,90.94000244140624,94.1171428135463,-5.05999755859375,56.33899309676242,3.5727553426499696,1.9328826514581001,1.6398726911918695
2022-06-10 04:00:00+00:00,4.68151991167854,4.718409562519413,4.673949727023152,4.70111652426274,15.567992152405353,2022,6,10,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,110.4000015258789,115.04000091552734,111.82333374023436,107.6500015258789,102.6471415928432,89.73999786376953,93.0421425955636,-1.3300018310546875,54.78553319685228,3.3873111155955655,1.3979507395229567,1.9893603760726088
2022-06-13 04:00:00+00:00,4.642658627459613,4.67637391941627,4.635893385265746,4.647463095252961,15.787353108245611,2022,6,13,0,1.2246467991473532e-16,-1.0,0.0,1.0,109.06999969482422,115.45999908447266,113.83666737874347,112.23999786376952,105.91999816894531,89.33000183105469,92.02785709926059,-5.75,48.55245659690301,2.7447287597484404,0.6042947069406654,2.140434052807775
2022-06-14 04:00:00+00:00,4.653007529948285,4.708177922297062,4.65186290232992,4.680834095567819,15.734636769847903,2022,6,14,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,103.31999969482422,110.4000015258789,113.63333384195961,109.41999816894533,108.07428414481026,94.33999633789062,90.98214231218608,3.5400009155273438,52.16105365008485,2.492395320255028,0.2815690139578022,2.2108263062972258
2022-06-15 04:00:00+00:00,4.686750172980514,4.751259920866584,4.6740430246366245,4.7355842273886495,15.599657962130387,2022,6,15,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,106.86000061035156,109.06999969482422,111.64333343505858,111.01000213623048,109.31285640171596,102.33999633789062,91.08928516932895,6.069999694824219,57.64673550192558,2.7505113154498133,0.43174800732206986,2.3187633081277434
2022-06-16 04:00:00+00:00,4.692264878852967,4.706372080287198,4.655387916660158,4.6736695682162255,15.366174846927034,2022,6,16,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,112.93000030517578,103.31999969482422,107.59666697184242,115.04000091552734,110.461427961077,107.0,91.84785679408482,-6.840003967285156,50.604785077451645,2.3757527465973425,0.045591550775679224,2.3301611958216633
2022-06-17 04:00:00+00:00,4.683010481399301,4.726679587169785,4.676494982013525,4.709530201312334,15.630889055567263,2022,6,17,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,106.08999633789062,106.86000061035156,106.41666666666664,115.45999908447266,111.18142809186664,110.41999816894533,93.13928549630302,3.910003662109375,54.05955356773373,2.366973501919958,0.029449844878635556,2.3375236570413223
2022-06-21 04:00:00+00:00,4.728714385564999,4.773815335169164,4.71724809484983,4.743365682081628,15.636213915493949,2022,6,21,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,110.0,112.93000030517578,107.70333353678383,110.4000015258789,111.6028573172433,107.4499969482422,94.33714239937919,3.8199996948242188,57.20848078912514,2.6378504397009266,0.2402614261276832,2.3975890135732434
2022-06-22 04:00:00+00:00,4.727653259402825,4.791898674472457,4.725350316476229,4.755054619763529,15.516944254565773,2022,6,22,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,113.81999969482422,106.08999633789062,108.6266657511393,109.06999969482422,111.8057141985212,107.6500015258789,95.9692851475307,1.349998474121108,58.29639742558194,2.9277071730523545,0.4240945275832888,2.5036126454690657
2022-06-23 04:00:00+00:00,4.764223097621688,4.782479213738057,4.715548077060686,4.776346516247245,15.513765066998161,2022,6,23,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,115.16999816894533,110.0,109.67333221435545,103.31999969482422,110.53142874581474,112.23999786376952,97.91714205060687,2.5,60.30883833404413,3.320868919432513,0.6538050191707576,2.6670639002617555
2022-06-24 04:00:00+00:00,4.785907134274491,4.820200899962696,4.780131411433024,4.817374112327394,16.317995221907644,2022,6,24,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,117.66999816894533,113.81999969482422,109.9699986775716,106.86000061035156,110.16571480887276,109.41999816894533,98.95857075282505,4.970001220703111,64.02544160937722,3.9875243005051573,1.0563683201947214,2.931155980310436
2022-06-27 04:00:00+00:00,4.816079226820009,4.82615142805122,4.776430797994038,4.794301832184724,15.055969860111995,2022,6,27,0,1.2246467991473532e-16,-1.0,0.0,1.0,122.63999938964844,115.16999816894533,112.99666595458984,112.93000030517578,110.44000026157924,111.01000213623048,100.53642817905973,-2.8199996948242188,60.56032509320611,4.239433534516195,1.0466220433646072,3.1928114911515877
2022-06-28 04:00:00+00:00,4.794301832184724,4.812875166174938,4.73496962888348,4.737338125500126,15.121814564206863,2022,6,28,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,119.81999969482422,117.66999816894533,115.55333201090495,106.08999633789062,109.16142817905971,115.04000091552734,102.25785664149694,-6.690002441406264,53.2038433087141,3.85481027769454,0.5295990292343613,3.3252112484601786
2022-06-29 04:00:00+00:00,4.7355842273886495,4.742494387492028,4.709890505003517,4.726236738301566,14.813123547769036,2022,6,29,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,113.12999725341795,122.63999938964844,118.49333190917969,110.0,108.38142830984933,115.45999908447266,104.45571354457311,-1.259994506835909,51.924516541811926,3.409025426047421,0.06705134206979402,3.341974083977627
2022-06-30 04:00:00+00:00,4.709530201312334,4.718498871295094,4.661361454097816,4.691072626190989,15.262335654140434,2022,6,30,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,111.87000274658205,119.81999969482422,120.04333241780597,113.81999969482422,108.86999947684151,110.4000015258789,105.84571347917831,-3.9000015258789205,48.07144998133231,2.709803264703396,-0.5057366554193852,3.2155399201227812
2022-07-01 04:00:00+00:00,4.698387237117704,4.727201927779546,4.68055592987492,4.7182309891741605,14.84523746936772,2022,7,1,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,107.97000122070312,113.12999725341795,118.52999877929686,115.16999816894533,109.74142783028739,109.06999969482422,107.22642789568222,3.0,51.07872390080564,2.370414924451481,-0.6760999965370402,3.046514920988521
2022-07-05 04:00:00+00:00,4.714562540875044,4.801969761962699,4.69510232696013,4.7992555946219495,15.485102581542021,2022,7,5,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,110.97000122070312,111.87000274658205,114.93999989827472,117.66999816894533,111.79142761230469,103.31999969482422,108.22571345738004,9.449996948242202,59.111459891562795,2.831345013578826,-0.17213592592775617,3.003480939506582
2022-07-06 04:00:00+00:00,4.801394650459057,4.827993678764813,4.767033898283955,4.771192949133175,15.250142838149051,2022,7,6,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,120.41999816894533,107.97000122070312,110.99000040690102,122.63999938964844,114.04571315220424,106.86000061035156,109.11999947684153,-3.3600006103515625,55.61483730272244,2.892172299521434,-0.08904691198811854,2.9812192115095524
2022-07-07 04:00:00+00:00,4.7664383335842135,4.806149942073428,4.764990493041555,4.801887605518296,14.926249355745853,2022,7,7,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,117.05999755859376,110.97000122070312,110.27000172932941,119.81999969482422,115.02999877929688,112.93000030517578,109.87642833164762,3.680000305175753,58.5096305899889,3.200431054453219,0.175369474354933,3.025061580098286
2022-07-08 04:00:00+00:00,4.784320074577304,4.828713681727929,4.776262291692703,4.79413631076361,14.997759396404593,2022,7,8,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,120.73999786376952,120.41999816894533,113.12000020345052,113.12999725341795,116.03571319580078,106.08999633789062,109.81142807006837,-0.9399948120117188,57.47842120548536,3.3304868340888305,0.24434020319243555,3.086146630896395
2022-07-11 04:00:00+00:00,4.772039669215925,4.775250464083054,4.688867775883691,4.694828032808167,15.513289146811243,2022,7,11,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,119.8000030517578,117.05999755859376,116.14999898274739,111.87000274658205,116.3028564453125,110.0,109.781428200858,-11.420005798339844,46.7079267377879,2.4834305084760757,-0.48217289793625584,2.9656034064123316
2022-07-12 04:00:00+00:00,4.707636525796209,4.741447790965815,4.681297580312342,4.691256115300977,15.251808870125704,2022,7,12,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,108.37999725341795,120.73999786376952,119.4066645304362,107.97000122070312,115.46714237758091,113.81999969482422,110.23642839704242,-0.3899993896484375,46.38824265143692,1.7603701253206196,-0.9641866248733697,2.7245567501939894
2022-07-13 04:00:00+00:00,4.650478124108655,4.667205591248511,4.6131383859126425,4.62507086863581,15.882753118721332,2022,7,13,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,107.98999786376952,119.8000030517578,119.19999949137367,110.97000122070312,114.86714281354632,115.16999816894533,110.7735710144043,-6.979995727539034,40.981956505513146,0.6169998511322206,-1.686045519249415,2.3030453703816356
2022-07-14 04:00:00+00:00,4.628398297198857,4.629277285163872,4.5833334539493435,4.588532529320285,15.529777024589785,2022,7,14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,101.01000213623048,108.37999725341795,116.30666605631507,120.41999816894533,115.25999995640346,117.66999816894533,111.16142817905973,-3.660003662109389,38.45140944467854,-0.5778005116751928,-2.3046767056454627,1.72687619397027
2022-07-15 04:00:00+00:00,4.593704714052711,4.614823455105991,4.575844362891419,4.613634249270038,15.366132424621888,2022,7,15,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,97.3499984741211,107.98999786376952,112.05666605631507,117.05999755859376,114.46285683768137,122.63999938964844,112.10571398053851,2.5,41.12559438049331,-1.3078828413770225,-2.427807228277834,1.1199243869008115
2022-07-18 04:00:00+00:00,4.634534827215913,4.636475038774207,4.600057115129457,4.604369847492115,15.68984813340951,2022,7,18,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,99.8499984741211,101.01000213623048,105.79333241780596,120.73999786376952,114.5942851475307,119.81999969482422,112.73499952043805,-0.930000305175767,40.42200552995837,-1.9391680774095335,-2.447273971448276,0.5081058940387426
2022-07-19 04:00:00+00:00,4.619073106205198,4.636852961776894,4.5915782479362255,4.635505403547597,14.855610928983985,2022,7,19,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,98.91999816894533,97.3499984741211,102.11666615804035,119.8000030517578,115.5471431187221,113.12999725341795,112.59857068743024,3.1600036621093466,43.93203477164921,-2.1595859265840147,-2.134153456498206,-0.025432470085808845
2022-07-20 04:00:00+00:00,4.6490913526016655,4.708358368557255,4.64799018317102,4.682964179547924,15.27368385521049,2022,7,20,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,102.08000183105467,99.8499984741211,99.40333302815753,108.37999725341795,115.04857090541294,111.87000274658205,112.34214237758091,5.009994506835952,49.05649389453524,-1.9080096263710118,-1.5060617250281623,-0.40194790134284947
2022-07-21 04:00:00+00:00,4.686750172980514,4.720906654570148,4.684905182185687,4.717158674293949,14.908138643619232,2022,7,21,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,107.08999633789062,98.91999816894533,98.70666503906249,107.98999786376952,115.05142756870815,107.97000122070312,112.16857092721122,3.7600021362304688,52.56083069064078,-1.389218797657307,-0.789816717051566,-0.599402080605741
2022-07-22 04:00:00+00:00,4.718498871295094,4.735759728910141,4.669927456086548,4.677955884088986,14.792633325437256,2022,7,22,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,110.8499984741211,102.08000183105467,100.28333282470702,101.01000213623048,113.62857055664062,110.97000122070312,112.30428532191685,-4.2999954223632955,48.455704561778795,-1.3099467712734594,-0.5684357525341748,-0.7415110187392846
2022-07-25 04:00:00+00:00,4.676467062186621,4.681760779669558,4.653102874650546,4.6737629632064674,14.528362812042577,2022,7,25,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,106.5500030517578,107.08999633789062,102.69666544596352,97.3499984741211,110.33285631452289,120.41999816894533,113.52571378435407,-0.45000457763670454,48.03290284658469,-1.2688086910261092,-0.42183813782945956,-0.8469705531966496
2022-07-26 04:00:00+00:00,4.663722061424898,4.664664731894319,4.615219542989795,4.618382535530439,14.872676004157523,2022,7,26,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,106.0999984741211,110.8499984741211,106.67333221435545,99.8499984741211,107.87428501674106,117.05999755859376,114.25428499494281,-5.7699966430664205,42.86793413787945,-1.6824032755666707,-0.6683461778960167,-1.014057097670654
2022-07-27 04:00:00+00:00,4.636281216512459,4.677118676780972,4.620551318078169,4.671987393279541,14.973272184674233,2022,7,27,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,100.33000183105467,106.5500030517578,108.16333262125649,98.91999816894533,104.75714220319476,120.73999786376952,114.81214196341378,5.580001831054702,48.62169845541406,-1.5421435786346223,-0.42246918477117457,-1.1196743938634477
2022-07-28 04:00:00+00:00,4.658331725421048,4.681223411733067,4.62310830713908,4.674882809784424,14.682611465815636,2022,7,28,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,105.91000366210938,106.0999984741211,107.83333333333331,102.08000183105467,102.22571345738002,119.8000030517578,115.79142815726144,0.30999755859375,48.92941552221821,-1.389950066921017,-0.21622053844605538,-1.1737295284749616
2022-07-29 04:00:00+00:00,4.668004135891267,4.668004135891267,4.62507086863581,4.652626132965019,15.195761947052228,2022,7,29,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,106.22000122070312,100.33000183105467,104.32666778564449,107.08999633789062,102.04142761230469,108.37999725341795,115.67571367536273,-2.3600006103515625,46.6392748729064,-1.443132406239883,-0.21552230221193702,-1.227610104027946
2022-08-01 04:00:00+00:00,4.648038059901968,4.690613650994553,4.633271601263002,4.667111581791349,14.685213119500105,2022,8,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,103.86000061035156,105.91000366210938,104.11333465576168,110.8499984741211,102.4499991280692,107.98999786376952,115.25928497314453,1.529998779296875,48.32781959482461,-1.346302343184064,-0.09495379132489434,-1.2513485518591696
2022-08-02 04:00:00+00:00,4.644775449380214,4.7093500351458495,4.643428912791215,4.692814729388226,14.739730173001616,2022,8,2,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,105.38999938964844,106.22000122070312,104.15333557128902,106.5500030517578,103.24142783028739,101.01000213623048,114.24785668509347,2.7700042724609375,51.33058242987483,-1.0341268550302516,0.1737773574631345,-1.207904212493386
2022-08-03 04:00:00+00:00,4.70329456184906,4.74493212836325,4.70247837953024,4.735935266578385,14.791390458110765,2022,8,3,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,108.16000366210938,103.86000061035156,105.33000183105467,106.0999984741211,104.49142783028739,97.3499984741211,112.79642813546317,4.80999755859375,56.101114692057116,-0.3940564894945169,0.6510781783990953,-1.0451346678936122
2022-08-04 04:00:00+00:00,4.7455406361832795,4.7535901911063645,4.710790662360039,4.73496962888348,14.580885837680542,2022,8,4,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,112.97000122070312,105.38999938964844,105.15666707356769,100.33000183105467,104.55999973842076,99.8499984741211,111.16857092721122,-0.1100006103515625,55.966010147614135,0.10313883640422716,0.9186188034382715,-0.8154799670340444
2022-08-05 04:00:00+00:00,4.709530201312334,4.747710870123862,4.6981139121645406,4.743626915849266,14.786251974419356,2022,8,5,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,112.86000061035156,108.16000366210938,105.80333455403644,105.91000366210938,105.55857195172992,98.91999816894533,109.67571367536273,0.9899978637695312,56.970371311631105,0.5704781511110468,1.1087664945160731,-0.5382883434050262
2022-08-08 04:00:00+00:00,4.751605435221061,4.794301832184724,4.743365682081628,4.751346277688543,14.856670624929249,2022,8,8,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,113.8499984741211,112.97000122070312,108.84000142415363,106.22000122070312,106.1500004359654,102.08000183105467,108.88642828805106,0.8899993896484233,57.90003054863843,1.0011231136468979,1.2315291656415392,-0.23040605199464137
2022-08-09 04:00:00+00:00,4.725439007555281,4.734477677967846,4.662589711433137,4.6661712161589755,15.57729197541131,2022,8,9,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,114.73999786376952,112.86000061035156,111.33000183105467,103.86000061035156,105.68857247488839,107.08999633789062,108.54499925885882,-9.449996948242173,46.429641181547574,0.5732682922565573,0.642939475400959,-0.06967118314440164
2022-08-10 04:00:00+00:00,4.7216189850498615,4.731097726441862,4.698660556869217,4.727476329275081,15.13902511715958,2022,8,10,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,105.29000091552734,113.8499984741211,113.22666676839191,105.38999938964844,104.90857260567802,110.8499984741211,108.75071334838867,6.720001220703139,53.48634940460947,0.7675899023087425,0.6698088683625153,0.09778103394622718
2022-08-11 04:00:00+00:00,4.74493212836325,4.753503962076417,4.6843509641264784,4.691898167112015,15.21861311656663,2022,8,11,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,112.01000213623048,114.73999786376952,113.81666564941405,108.16000366210938,105.1385726928711,106.5500030517578,108.43499919346401,-3.9500045776367188,49.36963750909673,0.5959886344491707,0.3985660804023548,0.1974225540468159
2022-08-12 04:00:00+00:00,4.704200742619321,4.710340650628383,4.684720453472521,4.705196469681224,14.727351805548638,2022,8,12,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,108.05999755859376,105.29000091552734,111.29333241780597,112.97000122070312,106.12000165666852,106.0999984741211,107.41214207240513,1.459999084472642,50.87469283214142,0.5712184668310982,0.29903673022742583,0.2721817366036724
2022-08-15 04:00:00+00:00,4.704200742619321,4.743104380053077,4.694553733168695,4.73821398913335,14.822519488069384,2022,8,15,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,109.5199966430664,112.01000213623048,110.68000030517577,112.86000061035156,107.91000148228237,100.33000183105467,106.21714237758091,3.7100067138671875,54.570318028044404,0.8412569797256424,0.45526019449757593,0.38599678522806646
2022-08-16 04:00:00+00:00,4.689649215002333,4.708899374501635,4.647463095252961,4.702206170656018,15.833090126686894,2022,8,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,113.2300033569336,108.05999755859376,108.45333353678383,113.8499984741211,109.0442864554269,105.91000366210938,105.15785707746234,-4.040000915527358,50.14633652363437,0.7209593657436812,0.2679700644124918,0.4529893013311894
2022-08-17 04:00:00+00:00,4.674882809784424,4.685366713899499,4.634923111552178,4.638411493200065,15.264122460045174,2022,8,17,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,109.19000244140624,109.5199966430664,109.86333211263019,114.73999786376952,110.26142883300781,106.22000122070312,104.18785694667271,-6.810005187988281,43.713234704987634,0.0752447601263242,-0.30219563296389224,0.37744039309021643
2022-08-18 04:00:00+00:00,4.632396193030224,4.65937423711086,4.62143715244693,4.646120175246358,14.944231982849296,2022,8,18,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,102.37999725341795,113.2300033569336,110.2699991861979,105.29000091552734,110.46571459089007,103.86000061035156,103.86500004359654,0.8000030517578267,44.61216188674723,-0.3676965792926268,-0.5961095779062746,0.22841299861364783
2022-08-19 04:00:00+00:00,4.623991955202957,4.636184254310076,4.603168213896153,4.61015772749913,15.136706507904078,2022,8,19,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,103.18000030517578,109.19000244140624,110.64666748046874,112.01000213623048,111.41142926897321,105.38999938964844,103.6792858668736,-3.6800003051757812,41.34143233222747,-1.0041013957255842,-0.9860115154713857,-0.01808988025419858
2022-08-22 04:00:00+00:00,4.597137983527139,4.616505689617117,4.579647263194157,4.589447250323812,15.928640832842213,2022,8,22,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,99.5,102.37999725341795,108.26666768391925,108.05999755859376,111.3971426827567,108.16000366210938,104.19000026157924,-2.059997558593764,39.591594148978324,-1.655596696514138,-1.3100054530079515,-0.3455912435061865
2022-08-23 04:00:00+00:00,4.44921785567977,4.484018943086212,4.408303324310215,4.4106140878186055,17.264716878083583,2022,8,23,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,97.44000244140624,103.18000030517578,104.91666666666664,109.5199966430664,110.90428488595145,112.97000122070312,105.30571474347796,-16.120002746582017,29.182411377629023,-3.4330864339360545,-2.4699961523438945,-0.96309028159216
2022-08-24 04:00:00+00:00,4.414493817425716,4.455160915115713,4.400603020246817,4.438052470150114,16.225451265082985,2022,8,24,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,81.31999969482422,99.5,101.68666585286456,113.2300033569336,110.95714242117745,112.86000061035156,106.23500061035156,2.2900009155273438,31.92072868797977,-4.603904970746655,-2.9126517513235957,-1.691253219423059
2022-08-25 04:00:00+00:00,4.437934248575783,4.46314571058097,4.424007960571849,4.46268455176771,15.503704381273149,2022,8,25,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,83.61000061035156,97.44000244140624,100.0400009155273,109.19000244140624,110.2914287022182,113.8499984741211,107.30142920357841,2.1100006103515625,34.436305949514264,-5.300427650661419,-2.887339544990688,-2.413088105670731
2022-08-26 04:00:00+00:00,4.44441442502859,4.454579788330554,4.397899968811679,4.411706833212973,15.59509639496864,2022,8,26,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,85.72000122070312,81.31999969482422,92.75333404541011,102.37999725341795,108.52571432931083,114.73999786376952,108.2057146344866,-4.30999755859375,31.847622730897584,-6.129550038167224,-2.9731695459971945,-3.1563804921700296
2022-08-29 04:00:00+00:00,4.3990066884628,4.430221347171461,4.395929573701133,4.406719247264253,15.46628252579308,2022,8,29,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,81.41000366210938,83.61000061035156,87.45666758219397,103.18000030517578,108.22428567068917,105.29000091552734,108.07714353288921,-0.410003662109375,31.604232582806482,-6.742001773068907,-2.868497024719101,-3.8735047483498057
